PokemonId,PokedexNumber,PokemonName,Classification,PokemonHeight,PokemonWeight,PrimaryType,PrimaryAbility,PrimaryAbilityDescription,MaleRatio,FemaleRatio,BaseHappiness,GameofOrigin,RegionofOrigin,HealthStat,AttackStat,DefenseStat,SpecialAttackStat,SpecialDefenseStat,SpeedStat,BaseStatTotal,HealthEV,AttackEV,DefenseEV,SpecialAttackEV,SpecialDefenseEV,SpeedEV,EVYieldTotal,CatchRate,ExperienceGrowth,ExperienceGrowthTotal,ExperienceYield,PrimaryEggGroup,EggCycleCount
979,607,Litwick,Candle Pokemon,0.3,3.1,Ghost,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,50.0,50.0,70,Black,Unova,50,30,55,65,55,20,275,0,0,0,1,0,0,1,190,Medium Slow,1059860,55,Amorphous,20
980,608,Lampent,Lamp Pokemon,0.6,13.0,Ghost,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,50.0,50.0,70,Black,Unova,60,40,60,95,60,55,370,0,0,0,2,0,0,2,90,Medium Slow,1059860,130,Amorphous,20
981,609,Chandelure,Luring Pokemon,1.0,34.3,Ghost,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,50.0,50.0,70,Black,Unova,60,55,90,145,90,80,520,0,0,0,3,0,0,3,45,Medium Slow,1059860,234,Amorphous,20
982,61,Poliwhirl,Tadpole Pokemon,1.0,20.0,Water,Water Absorb,Restores HP if hit by a Water-type move instead of taking damage.,50.0,50.0,70,Red,Kanto,65,65,65,50,50,90,385,0,0,0,0,0,2,2,120,Medium Slow,1059860,135,Water 1,20
983,610,Axew,Tusk Pokemon,0.6,18.0,Dragon,Rivalry,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.",50.0,50.0,35,Black,Unova,46,87,60,30,40,57,320,0,1,0,0,0,0,1,75,Slow,1250000,64,Monster,40
984,611,Fraxure,Axe Jaw Pokemon,1.0,36.0,Dragon,Rivalry,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.",50.0,50.0,35,Black,Unova,66,117,70,40,50,67,410,0,2,0,0,0,0,2,60,Slow,1250000,144,Monster,40
985,612,Haxorus,Axe Jaw Pokemon,1.8,105.5,Dragon,Rivalry,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.",50.0,50.0,35,Black,Unova,76,147,90,60,70,97,540,0,3,0,0,0,0,3,45,Slow,1250000,243,Monster,40
986,613,Cubchoo,Chill Pokemon,0.5,8.5,Ice,Snow Cloak,Boosts evasiveness in a hailstorm.,50.0,50.0,70,Black,Unova,55,70,40,60,40,40,305,0,1,0,0,0,0,1,120,Medium Fast,1000000,61,Field,20
987,614,Beartic,Freezing Pokemon,2.6,260.0,Ice,Snow Cloak,Boosts evasiveness in a hailstorm.,50.0,50.0,70,Black,Unova,95,130,80,70,80,50,505,0,2,0,0,0,0,2,60,Medium Fast,1000000,177,Field,20
988,615,Cryogonal,Crystallizing Pokemon,1.1,148.0,Ice,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",0.0,0.0,70,Black,Unova,80,50,50,95,135,105,515,0,0,0,0,2,0,2,25,Medium Fast,1000000,180,Mineral,25
989,616,Shelmet,Snail Pokemon,0.4,7.7,Bug,Hydration,Heals status conditions if it's raining.,50.0,50.0,70,Black,Unova,50,40,85,40,65,25,305,0,0,1,0,0,0,1,200,Medium Fast,1000000,61,Bug,15
990,617,Accelgor,Shell Out Pokemon,0.8,25.3,Bug,Hydration,Heals status conditions if it's raining.,50.0,50.0,70,Black,Unova,80,70,40,100,60,145,495,0,0,0,0,0,2,2,75,Medium Fast,1000000,173,Bug,15
991,618,Stunfisk,Trap Pokemon,0.7,11.0,Ground,Static,"The Pokémon is charged with static electricity, so contact with it may cause paralysis.",50.0,50.0,70,Black,Unova,109,66,84,81,99,32,471,2,0,0,0,0,0,2,75,Medium Fast,1000000,165,Water 1,20
992,619,Mienfoo,Martial Arts Pokemon,0.9,20.0,Fighting,Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",50.0,50.0,70,Black,Unova,45,85,50,55,50,65,350,0,1,0,0,0,0,1,180,Medium Slow,1059860,70,Field,25
993,62,Poliwrath,Tadpole Pokemon,1.3,54.0,Water,Water Absorb,Restores HP if hit by a Water-type move instead of taking damage.,50.0,50.0,70,Red,Kanto,90,95,95,70,90,70,510,0,0,3,0,0,0,3,45,Medium Slow,1059860,230,Water 1,20
994,620,Mienshao,Martial Arts Pokemon,1.4,35.5,Fighting,Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",50.0,50.0,70,Black,Unova,65,125,60,95,60,105,510,0,2,0,0,0,0,2,45,Medium Slow,1059860,179,Field,25
995,621,Druddigon,Cave Pokemon,1.6,139.0,Dragon,Rough Skin,This Pokémon inflicts damage with its rough skin to the attacker on contact.,50.0,50.0,70,Black,Unova,77,120,90,60,90,48,485,0,2,0,0,0,0,2,45,Medium Fast,1000000,170,Dragon,30
996,622,Golett,Automaton Pokemon,1.0,92.0,Ground,Iron Fist,Powers up punching moves.,0.0,0.0,70,Black,Unova,59,74,50,35,50,35,303,0,1,0,0,0,0,1,190,Medium Fast,1000000,61,Mineral,25
997,623,Golurk,Automaton Pokemon,2.8,330.0,Ground,Iron Fist,Powers up punching moves.,0.0,0.0,70,Black,Unova,89,124,80,55,80,55,483,0,2,0,0,0,0,2,90,Medium Fast,1000000,169,Mineral,25
998,624,Pawniard,Sharp Blade Pokemon,0.5,10.2,Dark,Defiant,Boosts the Pokémon's Attack stat sharply when its stats are lowered.,50.0,50.0,35,Black,Unova,45,85,70,40,40,60,340,0,1,0,0,0,0,1,120,Medium Fast,1000000,68,Human-Like,20
999,625,Bisharp,Sword Blade Pokemon,1.6,70.0,Dark,Defiant,Boosts the Pokémon's Attack stat sharply when its stats are lowered.,50.0,50.0,35,Black,Unova,65,125,100,60,70,70,490,0,2,0,0,0,0,2,45,Medium Fast,1000000,172,Human-Like,20
1000,626,Bouffalant,Bash Buffalo Pokemon,1.6,94.5,Normal,Reckless,Powers up moves that have recoil damage.,50.0,50.0,70,Black,Unova,95,110,95,40,95,55,490,0,2,0,0,0,0,2,45,Medium Fast,1000000,172,Field,20
1001,627,Rufflet,Eaglet Pokemon,0.5,10.5,Normal,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,100.0,0.0,70,Black,Unova,70,83,50,37,50,60,350,0,1,0,0,0,0,1,190,Slow,1250000,70,Flying,20
1002,628,Braviary,Valiant Pokemon,1.5,41.0,Normal,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,100.0,0.0,70,Black,Unova,100,123,75,57,75,80,510,0,2,0,0,0,0,2,60,Slow,1250000,179,Flying,20
1003,629,Vullaby,Diapered Pokemon,0.5,9.0,Dark,Big Pecks,Protects the Pokémon from Defense-lowering effects.,0.0,100.0,35,Black,Unova,70,55,75,45,65,60,370,0,0,1,0,0,0,1,190,Slow,1250000,74,Flying,20
1004,63,Abra,Psi Pokemon,0.9,19.5,Psychic,Synchronize,"The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.",75.0,25.0,70,Red,Kanto,25,20,15,105,55,90,310,0,0,0,1,0,0,1,200,Medium Slow,1059860,62,Human-Like,20
1005,630,Mandibuzz,Bone Vulture Pokemon,1.2,39.5,Dark,Big Pecks,Protects the Pokémon from Defense-lowering effects.,0.0,100.0,35,Black,Unova,110,65,105,55,95,80,510,0,0,0,2,0,0,2,60,Slow,1250000,179,Flying,20
1006,631,Heatmor,Anteater Pokemon,1.4,58.0,Fire,Gluttony,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.",50.0,50.0,70,Black,Unova,85,97,66,105,66,65,484,0,0,0,2,0,0,2,90,Medium Fast,1000000,169,Field,20
1007,632,Durant,Iron Ant Pokemon,0.3,33.0,Bug,Swarm,Powers up Bug-type moves when the Pokémon's HP is low.,50.0,50.0,70,Black,Unova,58,109,112,48,48,109,484,0,0,2,0,0,0,2,90,Medium Fast,1000000,169,Bug,20
1008,633,Deino,Irate Pokemon,0.8,17.3,Dark,Hustle,"Boosts the Attack stat, but lowers accuracy.",50.0,50.0,35,Black,Unova,52,65,50,45,50,38,300,0,1,0,0,0,0,1,45,Slow,1250000,60,Dragon,40
1009,634,Zweilous,Hostile Pokemon,1.4,50.0,Dark,Hustle,"Boosts the Attack stat, but lowers accuracy.",50.0,50.0,35,Black,Unova,72,85,70,65,70,58,420,0,2,0,0,0,0,2,45,Slow,1250000,147,Dragon,40
1010,635,Hydreigon,Brutal Pokemon,1.8,160.0,Dark,Levitate,"By floating in the air, the Pokémon receives full immunity to all Ground-type moves.",50.0,50.0,35,Black,Unova,92,105,90,125,90,98,600,0,0,0,3,0,0,3,45,Slow,1250000,270,Dragon,40
1011,636,Larvesta,Torch Pokemon,1.1,28.8,Bug,Flame Body,Contact with the Pokémon may burn the attacker.,50.0,50.0,70,Black,Unova,55,85,55,50,55,60,360,0,1,0,0,0,0,1,45,Slow,1250000,72,Bug,40
1012,637,Volcarona,Sun Pokemon,1.6,46.0,Bug,Flame Body,Contact with the Pokémon may burn the attacker.,50.0,50.0,70,Black,Unova,85,60,65,135,105,100,550,0,0,0,3,0,0,3,15,Slow,1250000,248,Bug,40
1013,638,Cobalion,Iron Will Pokemon,2.1,250.0,Steel,Justified,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice.",0.0,0.0,35,Black,Unova,91,90,129,90,72,108,580,0,0,3,0,0,0,3,3,Slow,1250000,261,Undiscovered,80
1014,639,Terrakion,Cavern Pokemon,1.9,260.0,Rock,Justified,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice.",0.0,0.0,35,Black,Unova,91,129,90,72,90,108,580,0,3,0,0,0,0,3,3,Slow,1250000,261,Undiscovered,80
1015,64,Kadabra,Psi Pokemon,1.3,56.5,Psychic,Synchronize,"The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.",75.0,25.0,70,Red,Kanto,40,35,30,120,70,105,400,0,0,0,2,0,0,2,100,Medium Slow,1059860,140,Human-Like,20
1016,640,Virizion,Grassland Pokemon,2.0,200.0,Grass,Justified,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice.",0.0,0.0,35,Black,Unova,91,90,72,90,129,108,580,0,0,0,0,3,0,3,3,Slow,1250000,261,Undiscovered,80
1017,641,Tornadus,Cyclone Pokemon,1.5,63.0,Flying,Prankster,Gives priority to a status move.,100.0,0.0,90,Black,Unova,79,115,70,125,80,111,580,0,3,0,0,0,0,3,3,Slow,1250000,261,Undiscovered,120
1018,642,Thundurus,Bolt Strike Pokemon,1.5,61.0,Electric,Prankster,Gives priority to a status move.,100.0,0.0,90,Black,Unova,79,115,70,125,80,111,580,0,3,0,0,0,0,3,3,Slow,1250000,261,Undiscovered,120
1019,643,Reshiram,Vast White Pokemon,3.2,330.0,Dragon,Turboblaze,Moves can be used on the target regardless of its Abilities.,0.0,0.0,0,Black,Unova,100,120,100,150,120,90,680,0,0,0,3,0,0,3,3,Slow,1250000,306,Undiscovered,120
1020,644,Zekrom,Deep Black Pokemon,2.9,345.0,Dragon,Teravolt,Moves can be used on the target regardless of its Abilities.,0.0,0.0,0,Black,Unova,100,150,120,120,100,90,680,0,3,0,0,0,0,3,3,Slow,1250000,306,Undiscovered,120
1021,645,Landorus,Abundance Pokemon,1.5,68.0,Ground,Sand Force,"Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.",100.0,0.0,90,Black,Unova,89,125,90,115,80,101,600,0,0,0,3,0,0,3,3,Slow,1250000,270,Undiscovered,120
1022,646,Kyurem,Boundary Pokemon,3.0,325.0,Dragon,Pressure,"By putting pressure on the opposing Pokémon, it raises their PP usage.",0.0,0.0,0,Black,Unova,125,130,90,130,90,95,660,1,1,0,1,0,0,3,3,Slow,1250000,297,Undiscovered,120
1023,647,Keldeo,Colt Pokemon,1.4,48.5,Water,Justified,"Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice.",0.0,0.0,35,Black,Unova,91,72,90,129,90,108,580,0,0,0,3,0,0,3,3,Slow,1250000,261,Undiscovered,80
1024,648,Meloetta,Melody Pokemon,0.6,6.5,Normal,Serene Grace,Boosts the likelihood of additional effects occurring when attacking.,0.0,0.0,100,Black,Unova,100,77,77,128,128,90,600,0,0,0,1,1,1,3,3,Slow,1250000,270,Undiscovered,120
1025,649,Genesect,Paleozoic Pokemon,1.5,82.5,Bug,Download,Compares an opposing Pokémon's Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.,0.0,0.0,0,Black,Unova,71,120,95,120,95,99,600,0,1,0,1,0,1,3,3,Slow,1250000,270,Undiscovered,120
1026,65,Alakazam,Psi Pokemon,1.5,48.0,Psychic,Synchronize,"The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.",75.0,25.0,70,Red,Kanto,55,50,45,135,95,120,500,0,0,0,3,0,0,3,50,Medium Slow,1059860,225,Human-Like,20
1066,650,Chespin,Spiky Nut Pokemon,0.4,9.0,Grass,Overgrow,Powers up Grass-type moves when the Pokémon's HP is low.,87.5,12.5,70,X,Kalos,56,61,65,48,45,38,313,0,0,1,0,0,0,1,45,Medium Slow,1059860,63,Field,20
1067,651,Quilladin,Spiky Armor Pokemon,0.7,29.0,Grass,Overgrow,Powers up Grass-type moves when the Pokémon's HP is low.,87.5,12.5,70,X,Kalos,61,78,95,56,58,57,405,0,0,2,0,0,0,2,45,Medium Slow,1059860,142,Field,20
1068,652,Chesnaught,Spiky Armor Pokemon,1.6,90.0,Grass,Overgrow,Powers up Grass-type moves when the Pokémon's HP is low.,87.5,12.5,70,X,Kalos,88,107,122,74,75,64,530,0,0,3,0,0,0,3,45,Medium Slow,1059860,239,Field,20
1069,653,Fennekin,Fox Pokemon,0.4,9.4,Fire,Blaze,Powers up Fire-type moves when the Pokémon's HP is low. ,87.5,12.5,70,X,Kalos,40,45,40,62,60,60,307,0,0,0,1,0,0,1,45,Medium Slow,1059860,61,Field,20
1070,654,Braixen,Fox Pokemon,1.0,14.5,Fire,Blaze,Powers up Fire-type moves when the Pokémon's HP is low. ,87.5,12.5,70,X,Kalos,59,59,58,90,70,73,409,0,0,0,2,0,0,2,45,Medium Slow,1059860,143,Field,20
1071,655,Delphox,Fox Pokemon,1.5,39.0,Fire,Blaze,Powers up Fire-type moves when the Pokémon's HP is low. ,87.5,12.5,70,X,Kalos,75,69,72,114,100,104,534,0,0,0,3,0,0,3,45,Medium Slow,1059860,240,Field,20
1072,656,Froakie,Bubble Frog Pokemon,0.3,7.0,Water,Torrent,Powers up Water-type moves when the Pokémon's HP is low. ,87.5,12.5,70,X,Kalos,41,56,40,62,44,71,314,0,0,0,0,0,1,1,45,Medium Slow,1059860,63,Water 1,20
1073,657,Frogadier,Bubble Frog Pokemon,0.6,10.9,Water,Torrent,Powers up Water-type moves when the Pokémon's HP is low. ,87.5,12.5,70,X,Kalos,54,63,52,83,56,97,405,0,0,0,0,0,2,2,45,Medium Slow,1059860,142,Water 1,20
1074,658,Greninja,Ninja Pokemon,1.5,40.0,Water,Torrent,Powers up Water-type moves when the Pokémon's HP is low. ,87.5,12.5,70,X,Kalos,72,95,67,103,71,122,530,0,0,0,0,0,3,3,45,Medium Slow,1059860,239,Water 1,20
1075,659,Bunnelby,Digging Pokemon,0.4,5.0,Normal,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",50.0,50.0,70,X,Kalos,38,36,38,32,36,57,237,0,0,0,0,0,1,1,255,Medium Fast,1000000,47,Field,15
1076,66,Machop,Superpower Pokemon,0.8,19.5,Fighting,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,75.0,25.0,70,Red,Kanto,70,80,50,35,35,35,305,0,1,0,0,0,0,1,180,Medium Slow,1059860,61,Human-Like,20
1077,660,Diggersby,Digging Pokemon,1.0,42.4,Normal,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",50.0,50.0,70,X,Kalos,85,56,77,50,77,78,423,2,0,0,0,0,0,2,127,Medium Fast,1000000,148,Field,15
1078,661,Fletchling,Tiny Robin Pokemon,0.3,1.7,Normal,Big Pecks,Protects the Pokémon from Defense-lowering effects.,50.0,50.0,70,X,Kalos,45,50,43,40,38,62,278,0,0,0,0,0,1,1,255,Medium Slow,1059860,56,Flying,15
1079,662,Fletchinder,Ember Pokemon,0.7,16.0,Fire,Flame Body,Contact with the Pokémon may burn the attacker.,50.0,50.0,70,X,Kalos,62,73,55,56,52,84,382,0,0,0,0,0,2,2,120,Medium Slow,1059860,134,Flying,15
1080,663,Talonflame,Scorching Pokemon,1.2,24.5,Fire,Flame Body,Contact with the Pokémon may burn the attacker.,50.0,50.0,70,X,Kalos,78,81,71,74,69,126,499,0,0,0,0,0,3,3,45,Medium Slow,1059860,175,Flying,15
1081,664,Scatterbug,Scatterdust Pokemon,0.3,2.5,Bug,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,50.0,50.0,70,X,Kalos,38,35,40,27,25,35,200,0,0,1,0,0,0,1,255,Medium Fast,1000000,40,Bug,15
1082,665,Spewpa,Scatterdust Pokemon,0.3,8.4,Bug,Shed Skin,The Pokémon may heal its own status conditions by shedding its skin.,50.0,50.0,70,X,Kalos,45,22,60,27,30,29,213,0,0,2,0,0,0,2,120,Medium Fast,1000000,75,Bug,15
1083,666,Vivillon,Scale Pokemon,1.2,17.0,Bug,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,50.0,50.0,70,X,Kalos,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,185,Bug,15
1084,667,Litleo,Lion Cub Pokemon,0.6,13.5,Fire,Rivalry,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.",12.5,87.5,70,X,Kalos,62,50,58,73,54,72,369,0,0,0,1,0,0,1,220,Medium Slow,1059860,74,Field,20
1085,668,Pyroar,Royal Pokemon,1.5,81.5,Fire,Rivalry,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.",12.5,87.5,70,X,Kalos,86,68,72,109,66,106,507,0,0,0,2,0,0,2,65,Medium Slow,1059860,177,Field,20
1086,669,Flabébé,Single Bloom Pokemon,0.1,0.1,Fairy,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,0.0,100.0,70,X,Kalos,44,38,39,61,79,42,303,0,0,0,0,1,0,1,225,Medium Fast,1000000,61,Fairy,20
1087,67,Machoke,Superpower Pokemon,1.5,70.5,Fighting,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,75.0,25.0,70,Red,Kanto,80,100,70,50,60,45,405,0,2,0,0,0,0,2,90,Medium Slow,1059860,142,Human-Like,20
1088,670,Floette,Single Bloom Pokemon,0.2,0.9,Fairy,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,0.0,100.0,70,X,Kalos,54,45,47,75,98,52,371,0,0,0,0,2,0,2,120,Medium Fast,1000000,130,Fairy,20
1089,671,Florges,Garden Pokemon,1.1,10.0,Fairy,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,0.0,100.0,70,X,Kalos,78,65,68,112,154,75,552,0,0,0,0,3,0,3,45,Medium Fast,1000000,248,Fairy,20
1090,672,Skiddo,Mount Pokemon,0.9,31.0,Grass,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,50.0,50.0,70,X,Kalos,66,65,48,62,57,52,350,1,0,0,0,0,0,1,200,Medium Fast,1000000,70,Field,20
1091,673,Gogoat,Mount Pokemon,1.7,91.0,Grass,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,50.0,50.0,70,X,Kalos,123,100,62,97,81,68,531,2,0,0,0,0,0,2,45,Medium Fast,1000000,186,Field,20
1092,674,Pancham,Playful Pokemon,0.6,8.0,Fighting,Iron Fist,Powers up punching moves.,50.0,50.0,70,X,Kalos,67,82,62,46,48,43,348,0,1,0,0,0,0,1,220,Medium Fast,1000000,70,Field,25
1093,675,Pangoro,Daunting Pokemon,2.1,136.0,Fighting,Iron Fist,Powers up punching moves.,50.0,50.0,70,X,Kalos,95,124,78,69,71,58,495,0,2,0,0,0,0,2,65,Medium Fast,1000000,173,Field,25
1094,676,Furfrou,Poodle Pokemon,1.2,28.0,Normal,Fur Coat,Halves the damage from physical moves.,50.0,50.0,70,X,Kalos,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,165,Field,20
1095,677,Espurr,Restraint Pokemon,0.3,3.5,Psychic,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,50.0,50.0,70,X,Kalos,62,48,54,63,60,68,355,0,0,0,0,0,1,1,190,Medium Fast,1000000,71,Field,20
1096,678,Meowstic,Constraint Pokemon,0.6,8.5,Psychic,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,100.0,0.0,70,X,Kalos,74,48,76,83,81,104,466,0,0,0,0,0,2,2,75,Medium Fast,1000000,163,Field,20
1097,68,Machamp,Superpower Pokemon,1.6,130.0,Fighting,Guts,It's so gutsy that having a status condition boosts the Pokémon's Attack stat.,75.0,25.0,70,Red,Kanto,90,130,80,65,85,55,505,0,3,0,0,0,0,3,45,Medium Slow,1059860,227,Human-Like,20
1098,681,Aegislash,Royal Sword Pokemon,1.7,53.0,Steel,Stance Change,The Pokémon changes its form to Blade Forme when it uses an attack move and changes to Shield Forme when it uses King's Shield.,50.0,50.0,70,X,Kalos,60,50,140,50,140,60,500,0,0,2,0,1,0,3,45,Medium Fast,1000000,234,Mineral,20
1101,682,Spritzee,Perfume Pokemon,0.2,0.5,Fairy,Healer,Sometimes heals an ally's status condition.,50.0,50.0,70,X,Kalos,78,52,60,63,65,23,341,1,0,0,0,0,0,1,200,Medium Fast,1000000,68,Fairy,20
1102,683,Aromatisse,Fragrance Pokemon,0.8,15.5,Fairy,Healer,Sometimes heals an ally's status condition.,50.0,50.0,70,X,Kalos,101,72,72,99,89,29,462,2,0,0,0,0,0,2,140,Medium Fast,1000000,162,Fairy,20
1103,684,Swirlix,Cotton Candy Pokemon,0.4,3.5,Fairy,Sweet Veil,Prevents itself and ally Pokémon from falling asleep.,50.0,50.0,70,X,Kalos,62,48,66,59,57,49,341,0,0,1,0,0,0,1,200,Medium Fast,1000000,68,Fairy,20
1104,685,Slurpuff,Meringue Pokemon,0.8,5.0,Fairy,Sweet Veil,Prevents itself and ally Pokémon from falling asleep.,50.0,50.0,70,X,Kalos,82,80,86,85,75,72,480,0,0,2,0,0,0,2,140,Medium Fast,1000000,168,Fairy,20
1105,686,Inkay,Revolving Pokemon,0.4,3.5,Dark,Suction Cups,This Pokémon uses suction cups to stay in one spot to negate all moves and items that force switching out.,50.0,50.0,70,X,Kalos,53,54,53,37,46,45,288,0,1,0,0,0,0,1,190,Medium Fast,1000000,58,Water 1,20
1106,687,Malamar,Overturning Pokemon,1.5,47.0,Dark,Suction Cups,This Pokémon uses suction cups to stay in one spot to negate all moves and items that force switching out.,50.0,50.0,70,X,Kalos,86,92,88,68,75,73,482,0,2,0,0,0,0,2,80,Medium Fast,1000000,169,Water 1,20
1107,688,Binacle,Two-Handed Pokemon,0.5,31.0,Rock,Tough Claws,Powers up moves that make direct contact. ,50.0,50.0,70,X,Kalos,42,52,67,39,56,50,306,0,1,0,0,0,0,1,120,Medium Fast,1000000,61,Water 3,20
1108,689,Barbaracle,Collective Pokemon,1.3,96.0,Rock,Tough Claws,Powers up moves that make direct contact. ,50.0,50.0,70,X,Kalos,72,105,115,54,86,68,500,0,2,0,0,0,0,2,45,Medium Fast,1000000,175,Water 3,20
1109,69,Bellsprout,Flower Pokemon,0.7,4.0,Grass,Chlorophyll,Boosts the Pokémon's Speed stat in harsh sunlight. ,50.0,50.0,70,Red,Kanto,50,75,35,70,30,40,300,0,1,0,0,0,0,1,255,Medium Slow,1059860,60,Grass,20
1110,690,Skrelp,Mock Kelp Pokemon,0.5,7.3,Poison,Poison Point,Contact with the Pokémon may poison the attacker.,50.0,50.0,70,X,Kalos,50,60,60,60,60,30,320,0,0,0,0,1,0,1,225,Medium Fast,1000000,64,Water 1,20
1111,691,Dragalge,Mock Kelp Pokemon,1.8,81.5,Poison,Poison Point,Contact with the Pokémon may poison the attacker.,50.0,50.0,70,X,Kalos,65,75,90,97,123,44,494,0,0,0,0,2,0,2,55,Medium Fast,1000000,173,Water 1,20
1112,692,Clauncher,Water Gun Pokemon,0.5,8.3,Water,Mega Launcher,Powers up aura and pulse moves. ,50.0,50.0,70,X,Kalos,50,53,62,58,63,44,330,0,0,0,1,0,0,1,225,Slow,1250000,66,Water 1,15
1113,693,Clawitzer,Howitzer Pokemon,1.3,35.3,Water,Mega Launcher,Powers up aura and pulse moves. ,50.0,50.0,70,X,Kalos,71,73,88,120,89,59,500,0,0,0,2,0,0,2,55,Slow,1250000,100,Water 1,15
1122,694,Helioptile,Generator Pokemon,0.5,6.0,Electric,Dry Skin,"Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.",50.0,50.0,70,X,Kalos,44,38,33,61,43,70,289,0,0,0,0,0,1,1,190,Medium Fast,1000000,58,Monster,20
1123,695,Heliolisk,Generator Pokemon,1.0,21.0,Electric,Dry Skin,"Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.",50.0,50.0,70,X,Kalos,62,55,52,109,94,109,481,0,0,0,1,0,1,2,75,Medium Fast,1000000,168,Monster,20
